word,score
satyr,2.682979644867908
shalt,2.682546556951061
nosey,2.682546556951061
shade,2.6799480294499785
stein,2.679514941533131
yearn,2.678648765699437
snide,2.678648765699437
meaty,2.6760502381983544
cruel,2.6760502381983544
grant,2.6760502381983544
tamer,2.675617150281507
layer,2.675617150281507
matey,2.6738847986141185
salve,2.6721524469467304
talon,2.671719359029883
state,2.671719359029883
stead,2.670853183196189
taste,2.6704200952793418
phase,2.668687743611953
cried,2.667388479861412
swore,2.6669553919445645
range,2.6660892161108705
dance,2.6660892161108705
shirt,2.6652230402771764
spear,2.664789952360329
surly,2.6630576006929405
unite,2.6613252490255523
petal,2.660892161108705
short,2.660459073191858
mealy,2.660025985275011
inert,2.6595928973581637
tonal,2.6591598094413165
meant,2.657860545690775
grail,2.657860545690775
crony,2.6574274577739283
panel,2.656994369857081
liner,2.656994369857081
polar,2.6565612819402338
safer,2.654828930272845
water,2.6543958423559983
cable,2.653096578605457
plait,2.653096578605457
stony,2.6526634906886097
scaly,2.6517973148549157
crave,2.6513642269380684
surge,2.650064963187527
irony,2.64963187527068
resin,2.64963187527068
scant,2.64963187527068
truly,2.649198787353833
diary,2.6487656994369857
droit,2.6487656994369857
peril,2.6487656994369857
shape,2.6483326115201384
outer,2.6474664356864444
smart,2.647033347769597
snipe,2.647033347769597
stave,2.6466002598527503
delta,2.646167171935903
inter,2.646167171935903
tilde,2.6457340840190557
pasty,2.6444348202685144
clean,2.6440017323516676
weary,2.643135556517973
caper,2.643135556517973
paint,2.6427024686011262
trend,2.642269380684279
risen,2.6418362927674317
print,2.641403204850585
crash,2.641403204850585
merit,2.6409701169337376
drain,2.639237765266349
cadet,2.638371589432655
staid,2.638371589432655
bleat,2.6379385015158077
bride,2.6370723256821136
chose,2.6366392377652663
onset,2.636206149848419
sadly,2.6349068860978777
house,2.6349068860978777
boast,2.6349068860978777
sober,2.6340407102641836
feast,2.6340407102641836
acute,2.632308358596795
delay,2.632308358596795
sepia,2.631442182763101
boule,2.6310090948462537
snake,2.6310090948462537
prime,2.630576006929407
ready,2.628410567345171
barge,2.627977479428324
shame,2.6258120398440883
daily,2.6258120398440883
heist,2.625378951927241
treat,2.624512776093547
leash,2.624512776093547
entry,2.624512776093547
trove,2.623646600259853
deity,2.6223473365093115
plant,2.6219142485924642
erase,2.6219142485924642
crude,2.621481160675617
corny,2.62104807275877
copse,2.619748809008229
pulse,2.6188826331745343
smear,2.6184495452576875
soapy,2.6184495452576875
patsy,2.61801645734084
drake,2.61801645734084
heard,2.617583369423993
blade,2.617583369423993
spade,2.6162841056734516
tardy,2.6154179298397575
chart,2.6154179298397575
untie,2.6154179298397575
daisy,2.614118666089216
bathe,2.614118666089216
lager,2.614118666089216
court,2.613685578172369
crust,2.6123863144218276
argue,2.6123863144218276
hasty,2.6123863144218276
ultra,2.6119532265049803
horde,2.6115201385881335
singe,2.611087050671286
scent,2.611087050671286
force,2.611087050671286
brain,2.610653962754439
strap,2.610220874837592
anode,2.610220874837592
payer,2.609787786920745
mouse,2.609787786920745
sedan,2.6093546990038976
blast,2.6084885231702035
glade,2.6080554352533563
agile,2.6076223473365094
stand,2.607189259419662
frame,2.607189259419662
spice,2.607189259419662
hotel,2.607189259419662
metro,2.6050238198354267
carve,2.6045907319185795
feral,2.6045907319185795
fairy,2.604157644001732
metal,2.6037245560848854
guile,2.6037245560848854
realm,2.6037245560848854
afire,2.6037245560848854
sloth,2.602858380251191
palsy,2.602858380251191
pried,2.602858380251191
inlet,2.602858380251191
pesto,2.602425292334344
beard,2.601992204417497
cedar,2.601992204417497
aider,2.6011260285838027
grain,2.6011260285838027
miser,2.6011260285838027
latte,2.6006929406669554
poesy,2.600259852750108
stoke,2.600259852750108
tease,2.5998267648332614
frail,2.5998267648332614
molar,2.599393676916414
saucy,2.599393676916414
slept,2.5972282373321782
sport,2.5967951494153314
gripe,2.595928973581637
tapir,2.595928973581637
maple,2.595928973581637
moral,2.595928973581637
shoal,2.5928973581637074
patio,2.59246427024686
penal,2.59246427024686
trait,2.592031182330013
guise,2.592031182330013
goner,2.5911650064963188
grope,2.5911650064963188
flier,2.5902988306626247
brake,2.58943265482893
leapt,2.588566478995236
aside,2.587700303161542
gaily,2.587700303161542
cream,2.5864010394110006
solve,2.5859679514941534
noisy,2.5859679514941534
stark,2.5859679514941534
loath,2.585534863577306
their,2.584668687743612
lithe,2.5842355998267648
spray,2.5833694239930707
motel,2.5820701602425293
steam,2.581637072325682
wrest,2.5803378085751407
spelt,2.5803378085751407
bloat,2.5799047206582935
teach,2.5799047206582935
spiel,2.5790385448245994
solid,2.577739281074058
enact,2.576873105240364
alike,2.5764400173235167
taker,2.5764400173235167
start,2.5755738414898226
islet,2.5755738414898226
groan,2.5755738414898226
probe,2.5755738414898226
grime,2.5734084019055867
diner,2.5721091381550454
shard,2.5712429623213513
posit,2.5712429623213513
piety,2.570809874404504
broil,2.570809874404504
gloat,2.5703767864876568
death,2.5673451710697273
scorn,2.5673451710697273
crept,2.56691208315288
flair,2.566045907319186
older,2.5656128194023387
scope,2.5647466435686446
baron,2.5647466435686446
reach,2.5643135556517973
bread,2.5634473798181032
blame,2.5634473798181032
suave,2.5625812039844087
manor,2.562148116067562
heron,2.5608488523170205
anime,2.5608488523170205
sandy,2.5608488523170205
basil,2.5604157644001733
repay,2.559982676483326
sower,2.559549588566479
cheat,2.5586834127327847
hoist,2.5586834127327847
eclat,2.5573841489822433
prude,2.5569510610653965
point,2.5565179731485492
valet,2.556084885231702
warty,2.556084885231702
frost,2.5556517973148547
opine,2.555218709398008
gruel,2.5543525335643134
chair,2.5543525335643134
shorn,2.5543525335643134
nicer,2.5534863577306193
slang,2.5534863577306193
inane,2.553053269813772
splat,2.553053269813772
super,2.553053269813772
flute,2.553053269813772
gayer,2.552620181896925
angle,2.5517540060632307
terse,2.5517540060632307
swine,2.551320918146384
hoard,2.5508878302295366
stove,2.5500216543958425
briny,2.5500216543958425
pansy,2.5495885664789952
plain,2.5469900389779125
tarot,2.5461238631442185
fetal,2.545690775227371
glory,2.544824599393677
honey,2.54439151147683
relic,2.54439151147683
scree,2.5439584235599826
foray,2.5435253356431358
craze,2.5426591598094412
dirty,2.542226071892594
storm,2.541792983975747
chute,2.5413598960589
noble,2.5413598960589
flora,2.5409268081420526
cagey,2.5409268081420526
serif,2.5409268081420526
shake,2.540493720225206
brave,2.5391944564746645
actor,2.5391944564746645
strip,2.5391944564746645
tiger,2.53832828064097
elate,2.53832828064097
phone,2.537895192724123
rouge,2.5357297531398872
naive,2.5352966652230404
flirt,2.5352966652230404
board,2.5352966652230404
opera,2.5352966652230404
spent,2.534430489389346
smelt,2.533997401472499
creak,2.533997401472499
miner,2.533997401472499
giant,2.533997401472499
moist,2.533564313555652
laden,2.533564313555652
today,2.5322650498051105
credo,2.5322650498051105
timer,2.5322650498051105
lease,2.5322650498051105
whale,2.531831961888263
braid,2.530965786054569
swear,2.530965786054569
cease,2.530965786054569
rusty,2.530532698137722
bluer,2.530099610220875
stoic,2.530099610220875
clash,2.530099610220875
grave,2.5296665223040278
ounce,2.5296665223040278
steak,2.5292334343871805
brash,2.5292334343871805
camel,2.5292334343871805
filer,2.5292334343871805
boney,2.5288003464703337
waist,2.5283672585534864
title,2.527934170636639
faint,2.527501082719792
spilt,2.527067994802945
wrist,2.527067994802945
harem,2.526634906886098
unset,2.5262018189692506
alive,2.5262018189692506
ramen,2.5257687310524037
snout,2.524902555218709
piano,2.524902555218709
nadir,2.524902555218709
intro,2.524902555218709
horny,2.5244694673018624
paper,2.524036379385015
regal,2.524036379385015
lunar,2.523603291468168
ovate,2.523603291468168
cider,2.523170203551321
glean,2.5223040277176265
front,2.5214378518839324
curly,2.5214378518839324
loose,2.5205716760502384
decry,2.5205716760502384
sharp,2.520138588133391
money,2.519272412299697
piney,2.519272412299697
royal,2.5188393243828497
glide,2.516240796881767
skier,2.51580770896492
facet,2.5145084452143784
inlay,2.514075357297531
fiery,2.514075357297531
dirge,2.513209181463837
voter,2.513209181463837
sonic,2.51277609354699
float,2.512343005630143
cameo,2.512343005630143
torus,2.512343005630143
leach,2.512343005630143
ulcer,2.5114768297964485
other,2.5114768297964485
stalk,2.5114768297964485
hotly,2.5114768297964485
north,2.5106106539627544
toast,2.510177566045907
scald,2.5097444781290603
wiser,2.5097444781290603
radio,2.509311390212213
raspy,2.5080121264616717
value,2.5071459506279776
shied,2.506279774794283
south,2.506279774794283
baton,2.5058466868774363
broad,2.505413598960589
coupe,2.5049805110437418
groin,2.504547423126895
decor,2.5041143352100477
manly,2.5041143352100477
reply,2.5036812472932004
acorn,2.5036812472932004
basin,2.5036812472932004
forty,2.5032481593763536
crisp,2.5032481593763536
rogue,2.5028150714595063
dream,2.5028150714595063
sweat,2.5028150714595063
decay,2.502381983542659
savor,2.502381983542659
nerdy,2.501515807708965
pilot,2.5010827197921177
filet,2.5010827197921177
shiny,2.5010827197921177
brand,2.4997834560415764
plead,2.4997834560415764
rifle,2.497618016457341
roach,2.497618016457341
decal,2.4967518406236464
remit,2.4963187527067996
flame,2.4958856647899523
daunt,2.4958856647899523
trawl,2.495452576873105
chant,2.4950194889562582
mason,2.4950194889562582
stall,2.4941533131225637
noose,2.493720225205717
count,2.4932871372888696
bribe,2.4928540493720224
broke,2.4928540493720224
comet,2.4924209614551756
serum,2.4924209614551756
slurp,2.4919878735383283
terra,2.4919878735383283
plied,2.491554785621481
mange,2.491121697704634
chest,2.490688609787787
berth,2.490688609787787
craft,2.490688609787787
prove,2.4902555218709397
grand,2.4902555218709397
shave,2.4902555218709397
stork,2.4893893460372456
aunty,2.4880900822867043
girly,2.4880900822867043
mercy,2.4880900822867043
fried,2.487656994369857
tower,2.486790818536163
worst,2.485924642702469
gamer,2.4850584668687743
uncle,2.4850584668687743
lousy,2.4850584668687743
mince,2.484625378951927
masse,2.48419229103508
clout,2.48419229103508
curio,2.48419229103508
scion,2.483759203118233
clasp,2.483759203118233
haunt,2.482893027284539
sally,2.482893027284539
tract,2.482893027284539
split,2.4820268514508443
thorn,2.4815937635339975
amuse,2.4815937635339975
crier,2.480294499783456
macro,2.4794283239497616
voice,2.478995236032915
idler,2.478995236032915
lusty,2.4785621481160676
twine,2.4785621481160676
heady,2.4785621481160676
rayon,2.4781290601992203
sugar,2.4776959722823735
slimy,2.4776959722823735
ocean,2.477262884365526
anger,2.477262884365526
croak,2.475963620614985
finer,2.475963620614985
drive,2.475963620614985
scour,2.4755305326981376
foist,2.4755305326981376
blurt,2.475097444781291
recut,2.475097444781291
forge,2.4742312689475963
grout,2.4737981810307494
spurt,2.4737981810307494
fable,2.473365093113902
grasp,2.473365093113902
marsh,2.472932005197055
glint,2.472932005197055
randy,2.472498917280208
setup,2.4716327414465136
troll,2.4711996535296663
drove,2.4711996535296663
crank,2.4703334776959722
taint,2.4703334776959722
cargo,2.469900389779125
dread,2.469900389779125
straw,2.469467301862278
tidal,2.469467301862278
valor,2.469034213945431
eater,2.4673018622780423
plaid,2.4673018622780423
spree,2.4673018622780423
scrap,2.4668687743611954
brunt,2.466002598527501
gorge,2.465569510610654
octal,2.465569510610654
stank,2.465569510610654
torch,2.465136422693807
labor,2.4647033347769596
sleet,2.4638371589432655
sneak,2.4634040710264182
beady,2.4629709831095714
first,2.462104807275877
melon,2.46167171935903
sling,2.46167171935903
dried,2.46167171935903
cloth,2.461238631442183
track,2.461238631442183
skirt,2.4608055435253355
broth,2.4603724556084887
olive,2.4599393676916415
pedal,2.4599393676916415
pecan,2.4590731918579474
scalp,2.4586401039411
spoil,2.458207016024253
three,2.458207016024253
choir,2.457773928107406
gaunt,2.457773928107406
retch,2.4573408401905588
steer,2.4569077522737115
grunt,2.4564746643568642
wrath,2.4560415764400174
white,2.4560415764400174
loamy,2.45560848852317
erupt,2.455175400606323
posse,2.455175400606323
mural,2.4504114335210048
hardy,2.4499783456041575
abort,2.4495452576873107
sound,2.4491121697704634
usage,2.4491121697704634
parer,2.447812906019922
cobra,2.447812906019922
scout,2.447379818103075
pouty,2.446946730186228
peach,2.4465136422693807
elite,2.4465136422693807
chide,2.4465136422693807
ankle,2.4465136422693807
recap,2.4460805543525335
fault,2.4456474664356866
orbit,2.444781290601992
abuse,2.4443482026851453
purge,2.443915114768298
sorry,2.443915114768298
organ,2.443915114768298
clove,2.4434820268514508
crass,2.4426158510177567
claim,2.4426158510177567
spied,2.4426158510177567
taken,2.4421827631009094
guest,2.4413165872672153
burst,2.4413165872672153
sooty,2.440883499350368
clerk,2.440883499350368
ideal,2.440017323516674
while,2.440017323516674
cache,2.440017323516674
tonic,2.440017323516674
after,2.4395842355998267
heath,2.4382849718492854
spiny,2.4374187960155913
mayor,2.4374187960155913
leaky,2.436985708098744
biome,2.43611953226505
email,2.43611953226505
whole,2.4352533564313554
dunce,2.4343871805976613
shout,2.4343871805976613
tangy,2.433954092680814
halve,2.433954092680814
slash,2.4335210047639673
grove,2.43308791684712
shady,2.432221741013426
decoy,2.432221741013426
olden,2.4313555651797314
verso,2.4313555651797314
savoy,2.4304893893460373
debar,2.4304893893460373
leafy,2.43005630142919
shark,2.4296232135123432
chard,2.4296232135123432
fruit,2.4296232135123432
adorn,2.429190125595496
scram,2.4287570376786487
clued,2.4283239497618014
sting,2.4265915980944133
crawl,2.4265915980944133
tulle,2.426158510177566
corer,2.426158510177566
latch,2.4248592464270247
cigar,2.4244261585101774
tense,2.4244261585101774
homer,2.4239930705933306
dicey,2.4235599826764833
whose,2.4235599826764833
fresh,2.423126894759636
bagel,2.423126894759636
slack,2.4226938068427892
tasty,2.4226938068427892
surer,2.422260718925942
break,2.4218276310090947
crush,2.4218276310090947
truer,2.421394543092248
diode,2.4209614551754006
graze,2.4209614551754006
ladle,2.4209614551754006
reign,2.4200952793417065
chain,2.4200952793417065
candy,2.419229103508012
lower,2.419229103508012
minor,2.418796015591165
ripen,2.418796015591165
swirl,2.418362927674318
harpy,2.418362927674318
cower,2.4179298397574707
moult,2.417496751840624
shunt,2.4170636639237766
ascot,2.4161974880900825
tuber,2.4157644001732352
flint,2.4148982243395407
tramp,2.4148982243395407
china,2.4135989605889994
unity,2.4135989605889994
scold,2.4131658726721525
basic,2.412299696838458
niche,2.412299696838458
clang,2.411866608921611
pinto,2.411433521004764
chaos,2.411433521004764
tango,2.411433521004764
agent,2.4110004330879167
bilge,2.41056734517107
flake,2.41056734517107
tally,2.4101342572542226
built,2.4092680814205285
stilt,2.4092680814205285
burly,2.4092680814205285
towel,2.4092680814205285
voila,2.4092680814205285
weird,2.4092680814205285
slink,2.4088349935036812
foyer,2.408401905586834
ranch,2.408401905586834
begat,2.407968817669987
globe,2.4071026418362926
burnt,2.4071026418362926
draft,2.4071026418362926
third,2.406669553919446
scarf,2.406669553919446
avert,2.4058033780857513
prank,2.4058033780857513
ratty,2.404937202252057
aptly,2.40450411433521
cress,2.404071026418363
felon,2.403637938501516
testy,2.4032048505846686
medal,2.4027717626678218
refit,2.4027717626678218
still,2.4023386747509745
tonga,2.4019055868341272
salvo,2.4019055868341272
dopey,2.4014724989172804
twice,2.400606323083586
fecal,2.400606323083586
prism,2.400606323083586
wager,2.399740147249892
guilt,2.399740147249892
angel,2.399740147249892
reset,2.3988739714161973
beach,2.3988739714161973
faith,2.3988739714161973
perch,2.3984408834993505
grind,2.3984408834993505
stash,2.3984408834993505
arena,2.398007795582503
goose,2.397574707665656
moose,2.397574707665656
puree,2.397141619748809
guide,2.397141619748809
depot,2.396708531831962
drier,2.396708531831962
unlit,2.3962754439151146
baker,2.3954092680814205
lodge,2.3954092680814205
circa,2.3954092680814205
raven,2.3949761801645733
rally,2.3945430922477264
whine,2.394110004330879
shove,2.393676916414032
dusty,2.393676916414032
wince,2.393243828497185
along,2.393243828497185
panic,2.392810740580338
froth,2.392810740580338
viral,2.3923776526634906
chime,2.3923776526634906
tiara,2.3919445647466437
chafe,2.3919445647466437
plume,2.3915114768297965
alley,2.3915114768297965
media,2.3915114768297965
sinew,2.3915114768297965
lover,2.391078388912949
sneer,2.391078388912949
rhino,2.390212213079255
ridge,2.390212213079255
antic,2.390212213079255
cover,2.389779125162408
amity,2.389346037245561
bland,2.3884798614118665
carry,2.3884798614118665
easel,2.3884798614118665
total,2.3880467734950197
stack,2.3876136855781724
apron,2.387180597661325
drank,2.386747509744478
prize,2.386314421827631
mourn,2.385881333910784
maker,2.385881333910784
spike,2.3850151580770897
oaken,2.3850151580770897
tipsy,2.3837158943265484
acrid,2.383282806409701
snaky,2.383282806409701
lunge,2.382416630576007
flyer,2.38198354265916
harsh,2.38198354265916
bloke,2.3815504547423125
ample,2.3815504547423125
model,2.3811173668254657
badly,2.3811173668254657
piper,2.3806842789086184
spoke,2.380251190991771
gauge,2.380251190991771
guard,2.380251190991771
riser,2.380251190991771
racer,2.3798181030749244
retry,2.3798181030749244
sperm,2.3798181030749244
steel,2.379385015158077
gland,2.37895192724123
angry,2.378518839324383
brief,2.3776526634906885
abide,2.3772195755738417
minty,2.3767864876569944
payee,2.3767864876569944
aloud,2.376353399740147
trust,2.375487223906453
stink,2.3737548722390645
apple,2.3733217843222176
carat,2.3733217843222176
hinge,2.3728886964053704
navel,2.3728886964053704
curve,2.3728886964053704
abode,2.372455608488523
upset,2.372022520571676
mount,2.371589432654829
madly,2.371589432654829
screw,2.3711563447379818
spout,2.3707232568211345
ovine,2.3698570809874404
trick,2.369423993070593
study,2.3689909051537463
graft,2.3689909051537463
audit,2.368557817236899
roost,2.368557817236899
badge,2.368124729320052
grief,2.368124729320052
spurn,2.367691641403205
cacti,2.3672585534863577
birth,2.3668254655695105
there,2.3663923776526636
image,2.3663923776526636
rapid,2.3663923776526636
lurid,2.3659592897358164
spark,2.3659592897358164
aorta,2.365526201818969
cloak,2.364660025985275
reuse,2.364660025985275
otter,2.3633607622347337
stint,2.3633607622347337
tepid,2.3624945864010396
yield,2.3620614984841923
until,2.3620614984841923
prong,2.3620614984841923
caput,2.3620614984841923
covet,2.361628410567345
quite,2.361628410567345
bison,2.3611953226504983
round,2.360762234733651
aloft,2.360762234733651
march,2.360762234733651
bacon,2.360762234733651
primo,2.3603291468168037
spicy,2.3594629709831096
bible,2.3594629709831096
patch,2.3590298830662624
clank,2.3590298830662624
croup,2.358596795149415
trout,2.358596795149415
shrew,2.3581637072325683
rivet,2.357730619315721
girth,2.3572975313988738
retro,2.3572975313988738
vault,2.3572975313988738
binge,2.3572975313988738
mirth,2.3572975313988738
poker,2.356864443482027
sworn,2.356864443482027
quote,2.356864443482027
forth,2.3564313555651797
gnome,2.3564313555651797
token,2.3559982676483324
musty,2.3555651797314856
gusty,2.3555651797314856
knelt,2.3555651797314856
blunt,2.354699003897791
under,2.354699003897791
freak,2.3542659159809443
peace,2.3542659159809443
adobe,2.353832828064097
asset,2.353832828064097
tawny,2.353832828064097
hyena,2.353832828064097
could,2.3533997401472497
power,2.3533997401472497
final,2.3533997401472497
gleam,2.3533997401472497
vista,2.3516673884798616
align,2.3516673884798616
torso,2.3516673884798616
catty,2.3516673884798616
ashen,2.35036812472932
flash,2.35036812472932
blend,2.349935036812473
canny,2.3495019488956257
spend,2.3486357730619316
donut,2.3482026851450843
waive,2.3477695972282375
viola,2.3473365093113903
ralph,2.3473365093113903
inept,2.346903421394543
cramp,2.346037245560849
cross,2.346037245560849
twirl,2.3456041576440017
inner,2.3456041576440017
wheat,2.3456041576440017
proud,2.345171069727155
agree,2.343871805976613
bugle,2.3434387180597662
drawl,2.343005630142919
taunt,2.3425725422260717
suing,2.3425725422260717
golem,2.3412732784755304
tacit,2.3412732784755304
stamp,2.3412732784755304
cleft,2.3408401905586835
charm,2.3404071026418363
silly,2.339540926808142
overt,2.339540926808142
visor,2.339540926808142
press,2.339540926808142
derby,2.339107838891295
lemon,2.339107838891295
fetid,2.338241663057601
shall,2.3378085751407536
lefty,2.3378085751407536
shirk,2.3378085751407536
habit,2.3378085751407536
adult,2.3378085751407536
slosh,2.3369423993070595
lasso,2.3369423993070595
modal,2.336076223473365
angst,2.336076223473365
micro,2.336076223473365
frond,2.335643135556518
lemur,2.335643135556518
manic,2.335643135556518
cycle,2.335210047639671
ovary,2.334343871805977
focal,2.3339107838891295
slung,2.3339107838891295
atoll,2.3339107838891295
liver,2.3339107838891295
smoke,2.3339107838891295
vital,2.3334776959722823
gusto,2.3330446080554355
edict,2.3330446080554355
eaten,2.3330446080554355
chord,2.3330446080554355
flour,2.332611520138588
gonad,2.332178432221741
porch,2.331745344304894
scene,2.331745344304894
rebut,2.331312256388047
class,2.331312256388047
silky,2.331312256388047
debit,2.331312256388047
slick,2.3308791684711996
erode,2.3304460805543523
brass,2.3304460805543523
buyer,2.3304460805543523
maize,2.3304460805543523
shaft,2.3295799047206582
tumor,2.328713728886964
cabin,2.328280640970117
movie,2.3278475530532696
fraud,2.3265482893027283
canon,2.3261152013858815
grimy,2.325682113469034
altar,2.325249025552187
ombre,2.325249025552187
azure,2.325249025552187
parry,2.3239497618016456
drill,2.3235166738847988
briar,2.3230835859679515
perky,2.3230835859679515
worth,2.3230835859679515
handy,2.3226504980511042
fancy,2.3222174101342574
bulge,2.3222174101342574
glove,2.32178432221741
cheap,2.32178432221741
snack,2.32178432221741
grass,2.320918146383716
wreak,2.320918146383716
dress,2.320485058466869
cling,2.3200519705500215
genre,2.3200519705500215
allot,2.3200519705500215
disco,2.3196188826331747
trunk,2.3196188826331747
bring,2.3191857947163275
blaze,2.3191857947163275
droll,2.31875270679948
covey,2.317886530965786
sappy,2.317886530965786
amble,2.317020355132092
maybe,2.3161541792983975
drift,2.3152880034647034
brawl,2.314421827631009
tithe,2.3122563880467735
flesh,2.311823300129926
greet,2.311823300129926
world,2.311823300129926
notch,2.311823300129926
mauve,2.3113902122130794
batch,2.3113902122130794
vaunt,2.3113902122130794
ghost,2.310957124296232
swath,2.310524036379385
bleak,2.310524036379385
stool,2.310090948462538
wider,2.310090948462538
ethos,2.310090948462538
brush,2.3096578605456908
glaze,2.3096578605456908
shank,2.3092247726288435
agony,2.3092247726288435
owner,2.3092247726288435
speak,2.3092247726288435
usher,2.3083585967951494
tulip,2.3083585967951494
bused,2.3083585967951494
quart,2.307925508878302
gnash,2.3074924209614553
balmy,2.306193157210914
smith,2.306193157210914
gourd,2.306193157210914
zesty,2.3053269813772195
crypt,2.3053269813772195
prawn,2.3053269813772195
flout,2.3044608055435254
lorry,2.3035946297098313
choke,2.3022953659592895
audio,2.3022953659592895
rabid,2.3018622780424427
sheik,2.3018622780424427
began,2.3018622780424427
match,2.3018622780424427
strut,2.3014291901255954
being,2.300996102208748
brisk,2.3005630142919014
sheer,2.3005630142919014
prior,2.3005630142919014
wafer,2.300129926375054
coach,2.299696838458207
urban,2.299696838458207
linen,2.29926375054136
leery,2.29926375054136
shell,2.29926375054136
cello,2.29926375054136
stung,2.2988306626245127
cloud,2.2983975747076655
caulk,2.2979644867908187
field,2.2975313988739714
relax,2.297098310957124
blind,2.2966652230402773
color,2.2966652230402773
mower,2.29623213512343
stick,2.295799047206583
robin,2.295365959289736
crazy,2.2949328713728887
drink,2.2949328713728887
tryst,2.2949328713728887
tunic,2.2944997834560414
plank,2.2944997834560414
gouge,2.2940666955391946
sooth,2.2940666955391946
touch,2.2936336076223474
nobly,2.2936336076223474
belie,2.2936336076223474
beret,2.2936336076223474
tubal,2.2932005197055
hover,2.2932005197055
